plot_category,Tumour,GeneID,Symbol,informative_allele,expression
ctvt,3137T,ENSCAFG00000043331,OR52U1,B,0
ctvt,3137T,ENSCAFG00000010129,FASTKD3,B,0
ctvt,3137T,ENSCAFG00000010238,ADCY2,B,5.91076112984269
host,3137T,ENSCAFG00000014222,ENSCAFG00000014222,B,8.82078166248071
ctvt,3139T,ENSCAFG00000000267,TNFAIP3,B,7.60183772989383
host,3139T,ENSCAFG00000000267,TNFAIP3,B,547.332316552356
ht_only,3139T,ENSCAFG00000000267,TNFAIP3,A,0
ht_and_ctvt,3139T,ENSCAFG00000030892,PERP,A,0
host,3139T,ENSCAFG00000030892,PERP,B,0
ctvt,3139T,ENSCAFG00000030892,PERP,B,0
ctvt,3139T,ENSCAFG00000000272,ARFGEF3,B,0
ht_only,3139T,ENSCAFG00000000272,ARFGEF3,B,22.8055131896815
host,3139T,ENSCAFG00000000272,ARFGEF3,A,0
host,3139T,ENSCAFG00000000272,ARFGEF3,B,0
ctvt,3139T,ENSCAFG00000000274,HEBP2,B,22.8055131896815
host,3139T,ENSCAFG00000000275,NHSL1,B,0
ctvt,3139T,ENSCAFG00000000275,NHSL1,B,22.8055131896815
host,3139T,ENSCAFG00000000275,NHSL1,A,0
ctvt,3139T,ENSCAFG00000000277,CCDC28A,B,91.2220527587259
ctvt,3139T,ENSCAFG00000046446,ECT2L,A,0
ctvt,3139T,ENSCAFG00000046446,ECT2L,B,0
ctvt,3139T,ENSCAFG00000000281,ABRACL,B,45.611026379363
ht_and_ctvt,3139T,ENSCAFG00000000281,ABRACL,A,0
host,3139T,ENSCAFG00000000281,ABRACL,B,0
ctvt,3139T,ENSCAFG00000000282,HECA,B,60.8147018391506
ctvt,3139T,ENSCAFG00000000283,TXLNB,B,0
ctvt,3139T,ENSCAFG00000000285,CITED2,B,273.666158276178
ht_and_ctvt,3139T,ENSCAFG00000000285,CITED2,B,22.8055131896815
host,3139T,ENSCAFG00000000285,CITED2,A,0
host,3139T,ENSCAFG00000000285,CITED2,B,0
ctvt,3139T,ENSCAFG00000044240,ENSCAFG00000044240,B,0
ht_only,3139T,ENSCAFG00000000291,ENSCAFG00000000291,B,0
host,3139T,ENSCAFG00000000291,ENSCAFG00000000291,A,0
ht_only,3139T,ENSCAFG00000000291,ENSCAFG00000000291,A,0
host,3139T,ENSCAFG00000000291,ENSCAFG00000000291,B,0
ctvt,3139T,ENSCAFG00000010274,CHI3L1,B,0
ctvt,3139T,ENSCAFG00000010274,CHI3L1,A,0
ht_only,3139T,ENSCAFG00000010274,CHI3L1,B,0
ctvt,3139T,ENSCAFG00000010288,MYBPH,B,0
ht_only,3139T,ENSCAFG00000010288,MYBPH,B,0
ctvt,3139T,ENSCAFG00000010298,ADORA1,B,0
ht_only,3139T,ENSCAFG00000010298,ADORA1,B,0
host,3139T,ENSCAFG00000010298,ADORA1,A,0
ctvt,3139T,ENSCAFG00000010321,PPFIA4,B,22.8055131896815
ctvt,3139T,ENSCAFG00000010330,TMEM183A,B,273.666158276178
host,3139T,ENSCAFG00000010330,TMEM183A,B,136.833079138089
ctvt,3139T,ENSCAFG00000010333,ENSCAFG00000010333,B,0
ctvt,3139T,ENSCAFG00000010350,CYB5R1,B,0
ctvt,3139T,ENSCAFG00000010368,ADIPOR1,B,0
ht_only,3139T,ENSCAFG00000010368,ADIPOR1,B,91.2220527587259
ctvt,3139T,ENSCAFG00000030897,RABIF,B,57.0137829742037
ctvt,3139T,ENSCAFG00000010412,ENSCAFG00000010412,B,28.5068914871018
ctvt,3139T,ENSCAFG00000030988,ENSCAFG00000030988,B,0
ctvt,3139T,ENSCAFG00000010452,KDM5B,B,72.9776422069807
ctvt,3139T,ENSCAFG00000010497,PPP1R12B,B,93.5026040776941
ctvt,3139T,ENSCAFG00000010521,LGR6,B,0
ctvt,3139T,ENSCAFG00000010521,LGR6,A,0
ht_only,3139T,ENSCAFG00000010570,ENSCAFG00000010570,B,0
ctvt,3139T,ENSCAFG00000010570,ENSCAFG00000010570,B,0
host,3139T,ENSCAFG00000010570,ENSCAFG00000010570,B,0
ctvt,3139T,ENSCAFG00000010570,ENSCAFG00000010570,A,0
ctvt,3139T,ENSCAFG00000010591,PTPN7,B,159.63859232777
ctvt,3139T,ENSCAFG00000025108,GPR37L1,B,0
ctvt,3139T,ENSCAFG00000010602,ELF3,B,0
ctvt,3139T,ENSCAFG00000010602,ELF3,A,0
ctvt,3139T,ENSCAFG00000010545,RNPEP,B,0
ctvt,3139T,ENSCAFG00000010545,RNPEP,A,68.4165395690445
ctvt,3139T,ENSCAFG00000010612,TIMM17A,B,136.833079138089
ht_only,3139T,ENSCAFG00000043167,ENSCAFG00000043167,B,0
ctvt,3139T,ENSCAFG00000043167,ENSCAFG00000043167,A,0
ctvt,3139T,ENSCAFG00000043167,ENSCAFG00000043167,B,0
ctvt,3139T,ENSCAFG00000010649,IPO9,B,106.425728218514
ctvt,3139T,ENSCAFG00000010744,NAV1,B,0
host,3139T,ENSCAFG00000010744,NAV1,B,0
ctvt,3139T,ENSCAFG00000010744,NAV1,A,68.4165395690445
host,3139T,ENSCAFG00000048323,ENSCAFG00000048323,B,0
ctvt,3139T,ENSCAFG00000029227,CSRP1,B,0
host,3139T,ENSCAFG00000029227,CSRP1,A,1505.16387051898
ctvt,3139T,ENSCAFG00000010798,TNNT2,B,0
host,3139T,ENSCAFG00000010798,TNNT2,B,0
ctvt,3139T,ENSCAFG00000030784,LAD1,B,0
host,3139T,ENSCAFG00000030784,LAD1,B,0
ctvt,3139T,ENSCAFG00000010784,TNNI1,B,0
ctvt,3139T,ENSCAFG00000032578,ENSCAFG00000032578,B,0
ctvt,3139T,ENSCAFG00000032627,ENSCAFG00000032627,B,0
ht_only,3139T,ENSCAFG00000032627,ENSCAFG00000032627,A,0
ht_only,3139T,ENSCAFG00000010884,CACNA1S,B,0
ctvt,3139T,ENSCAFG00000010884,CACNA1S,B,0
ht_only,3139T,ENSCAFG00000010884,CACNA1S,A,0
host,3139T,ENSCAFG00000010884,CACNA1S,B,0
ht_and_ctvt,3139T,ENSCAFG00000010884,CACNA1S,A,0
ctvt,3139T,ENSCAFG00000024839,KIF21B,B,41.4645694357845
host,3139T,ENSCAFG00000024839,KIF21B,B,0
ht_and_ctvt,3139T,ENSCAFG00000024839,KIF21B,A,91.2220527587259
ctvt,3139T,ENSCAFG00000029682,ENSCAFG00000029682,B,0
ctvt,3139T,ENSCAFG00000011082,CAMSAP2,B,62.7151612716241
ctvt,3139T,ENSCAFG00000011120,DDX59,B,0
host,3139T,ENSCAFG00000011140,KIF14,B,0
ctvt,3139T,ENSCAFG00000011140,KIF14,A,22.8055131896815
ctvt,3139T,ENSCAFG00000011140,KIF14,B,68.4165395690444
ht_only,3139T,ENSCAFG00000011151,ZNF281,B,91.2220527587259
ctvt,3139T,ENSCAFG00000011151,ZNF281,B,91.2220527587259
ctvt,3139T,ENSCAFG00000011176,NR5A2,B,0
ht_only,3139T,ENSCAFG00000011176,NR5A2,B,0
ctvt,3139T,ENSCAFG00000011339,LHX9,B,0
ht_only,3139T,ENSCAFG00000011339,LHX9,B,0
ctvt,3139T,ENSCAFG00000032715,C7H1orf53,B,0
host,3139T,ENSCAFG00000011342,ENSCAFG00000011342,B,0
host,3139T,ENSCAFG00000011353,DENND1B,A,0
ctvt,3139T,ENSCAFG00000011353,DENND1B,B,304.073509195753
ht_only,3139T,ENSCAFG00000011353,DENND1B,B,273.666158276178
ctvt,3139T,ENSCAFG00000011365,CRB1,B,0
ht_only,3139T,ENSCAFG00000011365,CRB1,A,0
host,3139T,ENSCAFG00000011365,CRB1,B,0
ht_and_ctvt,3139T,ENSCAFG00000011365,CRB1,B,0
ht_only,3139T,ENSCAFG00000011381,ZBTB41,B,91.2220527587259
ctvt,3139T,ENSCAFG00000011403,ASPM,B,59.4926431035169
ht_only,3139T,ENSCAFG00000011403,ASPM,B,68.4165395690445
ctvt,3139T,ENSCAFG00000011403,ASPM,A,60.8147018391506
host,3139T,ENSCAFG00000011403,ASPM,B,0
ht_and_ctvt,3139T,ENSCAFG00000011416,F13B,B,0
ctvt,3139T,ENSCAFG00000011416,F13B,B,0
ht_only,3139T,ENSCAFG00000011416,F13B,B,0
ctvt,3139T,ENSCAFG00000029661,CFHR5,B,0
ht_only,3139T,ENSCAFG00000029661,CFHR5,B,0
ctvt,3139T,ENSCAFG00000011429,DYRK3,B,20.2715672797169
host,3139T,ENSCAFG00000011429,DYRK3,B,273.666158276178
ctvt,3139T,ENSCAFG00000011443,IL10,B,45.611026379363
ctvt,3139T,ENSCAFG00000014787,ENSCAFG00000014787,B,0
host,3139T,ENSCAFG00000014787,ENSCAFG00000014787,B,0
ctvt,3139T,ENSCAFG00000011450,IL19,B,0
ctvt,3139T,ENSCAFG00000011459,IL20,B,0
ctvt,3139T,ENSCAFG00000011466,IL24,B,0
ctvt,3139T,ENSCAFG00000011474,FCMR,B,0
ctvt,3139T,ENSCAFG00000011474,FCMR,A,0
host,3139T,ENSCAFG00000011496,PIGR,B,0
ctvt,3139T,ENSCAFG00000011496,PIGR,B,0
ht_only,3139T,ENSCAFG00000011496,PIGR,A,0
ht_and_ctvt,3139T,ENSCAFG00000011518,FCAMR,B,0
ht_only,3139T,ENSCAFG00000011518,FCAMR,B,0
ctvt,3139T,ENSCAFG00000011518,FCAMR,B,0
ht_and_ctvt,3139T,ENSCAFG00000011523,C7H1orf116,B,5.06789181992922
host,3139T,ENSCAFG00000011523,C7H1orf116,A,15.2036754597877
host,3139T,ENSCAFG00000011523,C7H1orf116,B,0
ctvt,3139T,ENSCAFG00000011523,C7H1orf116,B,0
ht_only,3139T,ENSCAFG00000011523,C7H1orf116,B,0
ht_and_ctvt,3139T,ENSCAFG00000011526,YOD1,B,22.8055131896815
ctvt,3139T,ENSCAFG00000011526,YOD1,B,0
host,3139T,ENSCAFG00000011550,PFKFB2,B,0
ctvt,3139T,ENSCAFG00000025093,C4BPB,B,0
host,3139T,ENSCAFG00000025093,C4BPB,B,0
ht_only,3139T,ENSCAFG00000025093,C4BPB,B,0
ht_and_ctvt,3139T,ENSCAFG00000024982,C4BPA,B,0
ctvt,3139T,ENSCAFG00000024748,CD55,B,0
ht_only,3139T,ENSCAFG00000024748,CD55,B,22.8055131896815
host,3139T,ENSCAFG00000024748,CD55,A,0
ht_and_ctvt,3139T,ENSCAFG00000045372,ENSCAFG00000045372,A,0
host,3139T,ENSCAFG00000045372,ENSCAFG00000045372,B,0
ht_only,3139T,ENSCAFG00000045372,ENSCAFG00000045372,B,0
ctvt,3139T,ENSCAFG00000045372,ENSCAFG00000045372,B,0
ht_only,3139T,ENSCAFG00000046356,ENSCAFG00000046356,B,0
ctvt,3139T,ENSCAFG00000046356,ENSCAFG00000046356,B,0
host,3139T,ENSCAFG00000046356,ENSCAFG00000046356,B,0
ctvt,3139T,ENSCAFG00000011630,ENSCAFG00000011630,B,0
ht_and_ctvt,3139T,ENSCAFG00000011630,ENSCAFG00000011630,B,0
host,3139T,ENSCAFG00000011630,ENSCAFG00000011630,A,0
ht_only,3139T,ENSCAFG00000011630,ENSCAFG00000011630,B,0
ctvt,3139T,ENSCAFG00000014256,ENSCAFG00000014256,B,0
ctvt,3139T,ENSCAFG00000025063,ENSCAFG00000025063,B,319.277184655541
host,3139T,ENSCAFG00000011722,CD34,B,0
ctvt,3139T,ENSCAFG00000011722,CD34,B,0
ctvt,3139T,ENSCAFG00000011756,PLXNA2,B,0
ht_only,3139T,ENSCAFG00000011756,PLXNA2,B,0
host,3139T,ENSCAFG00000011756,PLXNA2,A,0
host,3139T,ENSCAFG00000011756,PLXNA2,B,0
ctvt,3139T,ENSCAFG00000011909,CAMK1G,B,0
host,3139T,ENSCAFG00000011909,CAMK1G,B,0
host,3139T,ENSCAFG00000011913,LAMB3,B,0
ctvt,3139T,ENSCAFG00000011913,LAMB3,B,0
ctvt,3139T,ENSCAFG00000030095,G0S2,B,0
host,3139T,ENSCAFG00000011925,HSD11B1,B,0
ctvt,3139T,ENSCAFG00000011943,TRAF3IP3,B,0
ctvt,3139T,ENSCAFG00000030526,C7H1orf74,B,45.611026379363
ht_only,3139T,ENSCAFG00000030526,C7H1orf74,A,136.833079138089
ctvt,3139T,ENSCAFG00000011971,IRF6,B,45.611026379363
host,3139T,ENSCAFG00000011971,IRF6,A,0
ht_only,3139T,ENSCAFG00000011971,IRF6,B,0
host,3139T,ENSCAFG00000011997,UTP25,B,0
ctvt,3139T,ENSCAFG00000011997,UTP25,B,45.611026379363
ht_only,3139T,ENSCAFG00000011997,UTP25,B,136.833079138089
ctvt,3139T,ENSCAFG00000012004,ENSCAFG00000012004,B,91.2220527587259
host,3139T,ENSCAFG00000012004,ENSCAFG00000012004,A,0
host,3139T,ENSCAFG00000012024,SYT14,A,0
ctvt,3139T,ENSCAFG00000012024,SYT14,B,13.0317218226751
host,3139T,ENSCAFG00000012024,SYT14,B,0
ht_and_ctvt,3139T,ENSCAFG00000012024,SYT14,B,0
ctvt,3139T,ENSCAFG00000031193,SERTAD4,B,22.8055131896815
host,3139T,ENSCAFG00000012038,HHAT,A,0
ctvt,3139T,ENSCAFG00000012038,HHAT,B,0
ht_only,3139T,ENSCAFG00000012038,HHAT,B,0
ht_only,3139T,ENSCAFG00000012038,HHAT,A,0
ctvt,3139T,ENSCAFG00000012077,KCNH1,B,11.4027565948407
ht_only,3139T,ENSCAFG00000012077,KCNH1,B,0
ctvt,3139T,ENSCAFG00000012107,RCOR3,B,76.0183772989383
ctvt,3139T,ENSCAFG00000012107,RCOR3,A,0
ctvt,3139T,ENSCAFG00000012120,TRAF5,B,0
ctvt,3139T,ENSCAFG00000028996,ENSCAFG00000028996,B,0
ctvt,3139T,ENSCAFG00000043821,ENSCAFG00000043821,B,0
ctvt,3139T,ENSCAFG00000012155,LPGAT1,B,0
ht_and_ctvt,3139T,ENSCAFG00000012155,LPGAT1,A,45.611026379363
ht_and_ctvt,3139T,ENSCAFG00000012155,LPGAT1,B,68.4165395690445
ht_only,3139T,ENSCAFG00000012155,LPGAT1,A,0
ht_only,3139T,ENSCAFG00000012155,LPGAT1,B,0
ctvt,3139T,ENSCAFG00000012176,INTS7,A,91.2220527587259
ctvt,3139T,ENSCAFG00000012176,INTS7,B,91.2220527587259
host,3139T,ENSCAFG00000012176,INTS7,B,0
ht_and_ctvt,3139T,ENSCAFG00000012176,INTS7,A,121.629403678301
ctvt,3139T,ENSCAFG00000012260,DTL,B,91.2220527587259
ht_only,3139T,ENSCAFG00000012260,DTL,B,45.611026379363
host,3139T,ENSCAFG00000012296,ENSCAFG00000012296,B,0
ctvt,3139T,ENSCAFG00000012260,DTL,A,91.2220527587259
ctvt,3139T,ENSCAFG00000014709,TXNDC16,B,0
ctvt,3139T,ENSCAFG00000014721,GPR137C,B,0
ht_only,3139T,ENSCAFG00000014721,GPR137C,B,0
ctvt,3139T,ENSCAFG00000014750,ERO1A,B,228.055131896815
ht_only,3139T,ENSCAFG00000014750,ERO1A,B,182.444105517452
ctvt,3139T,ENSCAFG00000046488,SMURF2,B,11.4027565948407
ctvt,3139T,ENSCAFG00000003978,PGR,B,0
ctvt,3139T,ENSCAFG00000003991,ARHGAP42,B,91.2220527587259
ctvt,3139T,ENSCAFG00000047045,ENSCAFG00000047045,B,0
ctvt,3139T,ENSCAFG00000004018,CNTN5,B,0
ht_only,3139T,ENSCAFG00000024867,TRIM22,A,0
host,3139T,ENSCAFG00000024867,TRIM22,B,45.611026379363
ctvt,3139T,ENSCAFG00000024867,TRIM22,B,0
ht_only,3139T,ENSCAFG00000024867,TRIM22,B,45.611026379363
ht_only,3139T,ENSCAFG00000029611,OR52H9,B,0
host,3139T,ENSCAFG00000029611,OR52H9,B,0
ht_only,3139T,ENSCAFG00000041265,OR52H7,B,0
ctvt,3139T,ENSCAFG00000041265,OR52H7,B,0
ctvt,3139T,ENSCAFG00000006276,OR52D3,B,0
ctvt,3139T,ENSCAFG00000043331,OR52U1,B,0
ctvt,3139T,ENSCAFG00000010238,ADCY2,B,0
ctvt,3203T1A1a,ENSCAFG00000000267,TNFAIP3,B,11.6295133436544
host,3203T1A1a,ENSCAFG00000000267,TNFAIP3,A,79.9061408019202
ctvt,3203T1A1a,ENSCAFG00000030892,PERP,B,0
host,3203T1A1a,ENSCAFG00000030892,PERP,A,0.21952236484044
host,3203T1A1a,ENSCAFG00000030892,PERP,B,0
ctvt,3203T1A1a,ENSCAFG00000000272,ARFGEF3,B,13.6468779032679
host,3203T1A1a,ENSCAFG00000000272,ARFGEF3,A,16.2202636243214
host,3203T1A1a,ENSCAFG00000000272,ARFGEF3,B,19.2082069235385
ctvt,3203T1A1a,ENSCAFG00000000274,HEBP2,B,56.0115336551519
host,3203T1A1a,ENSCAFG00000000274,HEBP2,A,13.8299089849477
host,3203T1A1a,ENSCAFG00000000275,NHSL1,B,4.60996966164924
ctvt,3203T1A1a,ENSCAFG00000000275,NHSL1,B,163.287860825189
host,3203T1A1a,ENSCAFG00000000275,NHSL1,A,7.6832827694154
ctvt,3203T1A1a,ENSCAFG00000000277,CCDC28A,B,65.5050139356861
host,3203T1A1a,ENSCAFG00000000277,CCDC28A,A,24.5865048621293
host,3203T1A1a,ENSCAFG00000046446,ECT2L,B,0
host,3203T1A1a,ENSCAFG00000046446,ECT2L,A,0
ctvt,3203T1A1a,ENSCAFG00000046446,ECT2L,B,2.84804408416026
host,3203T1A1a,ENSCAFG00000000281,ABRACL,A,19.2082069235385
host,3203T1A1a,ENSCAFG00000000281,ABRACL,B,40.9775081035488
ctvt,3203T1A1a,ENSCAFG00000000281,ABRACL,B,187.970909554577
host,3203T1A1a,ENSCAFG00000000282,HECA,A,70.6862014786217
ctvt,3203T1A1a,ENSCAFG00000000282,HECA,B,213.60330631202
ctvt,3203T1A1a,ENSCAFG00000000283,TXLNB,B,8.54413225248079
host,3203T1A1a,ENSCAFG00000000283,TXLNB,A,0
ctvt,3203T1A1a,ENSCAFG00000000285,CITED2,B,342.714638127285
host,3203T1A1a,ENSCAFG00000000285,CITED2,A,14.98240140036
host,3203T1A1a,ENSCAFG00000000285,CITED2,B,6.14662621553232
host,3203T1A1a,ENSCAFG00000044240,ENSCAFG00000044240,A,0
ctvt,3203T1A1a,ENSCAFG00000010274,CHI3L1,B,0
ctvt,3203T1A1a,ENSCAFG00000010274,CHI3L1,A,0
host,3203T1A1a,ENSCAFG00000010274,CHI3L1,B,76.832827694154
ctvt,3203T1A1a,ENSCAFG00000010288,MYBPH,B,0
host,3203T1A1a,ENSCAFG00000010288,MYBPH,A,0
ctvt,3203T1A1a,ENSCAFG00000010298,ADORA1,B,0
host,3203T1A1a,ENSCAFG00000010298,ADORA1,A,3.07331310776616
ctvt,3203T1A1a,ENSCAFG00000010321,PPFIA4,B,39.8726171782437
host,3203T1A1a,ENSCAFG00000010321,PPFIA4,B,0
ctvt,3203T1A1a,ENSCAFG00000010330,TMEM183A,B,155.693076600761
ctvt,3203T1A1a,ENSCAFG00000010333,ENSCAFG00000010333,B,2.84804408416026
ctvt,3203T1A1a,ENSCAFG00000010350,CYB5R1,B,0
ctvt,3203T1A1a,ENSCAFG00000010368,ADIPOR1,B,55.6950843124674
ctvt,3203T1A1a,ENSCAFG00000030897,RABIF,B,75.1567188875625
host,3203T1A1a,ENSCAFG00000030897,RABIF,A,28.428146246837
host,3203T1A1a,ENSCAFG00000010412,ENSCAFG00000010412,B,0
ctvt,3203T1A1a,ENSCAFG00000010412,ENSCAFG00000010412,B,28.0057668275759
host,3203T1A1a,ENSCAFG00000010412,ENSCAFG00000010412,A,1.53665655388308
ctvt,3203T1A1a,ENSCAFG00000030988,ENSCAFG00000030988,B,0
host,3203T1A1a,ENSCAFG00000030988,ENSCAFG00000030988,A,0
ctvt,3203T1A1a,ENSCAFG00000010452,KDM5B,B,96.548694453033
host,3203T1A1a,ENSCAFG00000010452,KDM5B,A,0
ctvt,3203T1A1a,ENSCAFG00000010497,PPP1R12B,B,78.9541109997762
host,3203T1A1a,ENSCAFG00000010497,PPP1R12B,A,11.5249241541231
host,3203T1A1a,ENSCAFG00000010497,PPP1R12B,B,9.21993932329848
host,3203T1A1a,ENSCAFG00000010521,LGR6,B,0
ctvt,3203T1A1a,ENSCAFG00000010521,LGR6,B,0.339052867161936
host,3203T1A1a,ENSCAFG00000010521,LGR6,A,2.30498483082462
ctvt,3203T1A1a,ENSCAFG00000010521,LGR6,A,0.474674014026711
ctvt,3203T1A1a,ENSCAFG00000010570,ENSCAFG00000010570,B,4.2720661262404
host,3203T1A1a,ENSCAFG00000010570,ENSCAFG00000010570,B,1.2805471282359
ctvt,3203T1A1a,ENSCAFG00000010570,ENSCAFG00000010570,A,5.22141415429382
ctvt,3203T1A1a,ENSCAFG00000010591,PTPN7,B,169.142173664851
host,3203T1A1a,ENSCAFG00000010591,PTPN7,A,21.5131917543631
host,3203T1A1a,ENSCAFG00000010591,PTPN7,B,8.45161104635694
host,3203T1A1a,ENSCAFG00000025108,GPR37L1,B,0
ctvt,3203T1A1a,ENSCAFG00000025108,GPR37L1,B,0
ctvt,3203T1A1a,ENSCAFG00000010602,ELF3,B,0.949348028053421
host,3203T1A1a,ENSCAFG00000010602,ELF3,A,0.51221885129436
host,3203T1A1a,ENSCAFG00000010602,ELF3,B,0
ctvt,3203T1A1a,ENSCAFG00000010545,RNPEP,B,91.1374106931285
host,3203T1A1a,ENSCAFG00000010545,RNPEP,B,39.9530704009601
ctvt,3203T1A1a,ENSCAFG00000010612,TIMM17A,B,100.630890973663
host,3203T1A1a,ENSCAFG00000010612,TIMM17A,A,21.5131917543631
host,3203T1A1a,ENSCAFG00000043167,ENSCAFG00000043167,A,2.30498483082462
ctvt,3203T1A1a,ENSCAFG00000043167,ENSCAFG00000043167,A,0
ctvt,3203T1A1a,ENSCAFG00000043167,ENSCAFG00000043167,B,0.316449342684474
host,3203T1A1a,ENSCAFG00000043167,ENSCAFG00000043167,B,0
ctvt,3203T1A1a,ENSCAFG00000010649,IPO9,B,157.591772656868
ctvt,3203T1A1a,ENSCAFG00000010744,NAV1,B,57.9102297112587
host,3203T1A1a,ENSCAFG00000010744,NAV1,B,109.102615325699
host,3203T1A1a,ENSCAFG00000010744,NAV1,A,46.0996966164924
ctvt,3203T1A1a,ENSCAFG00000029227,CSRP1,B,0.474674014026711
host,3203T1A1a,ENSCAFG00000029227,CSRP1,B,0
host,3203T1A1a,ENSCAFG00000010798,TNNT2,B,0
ctvt,3203T1A1a,ENSCAFG00000010798,TNNT2,B,0
ctvt,3203T1A1a,ENSCAFG00000030784,LAD1,B,0
host,3203T1A1a,ENSCAFG00000010784,TNNI1,B,3.07331310776616
ctvt,3203T1A1a,ENSCAFG00000010784,TNNI1,B,0
ctvt,3203T1A1a,ENSCAFG00000032578,ENSCAFG00000032578,B,0
ctvt,3203T1A1a,ENSCAFG00000032627,ENSCAFG00000032627,B,0
host,3203T1A1a,ENSCAFG00000032627,ENSCAFG00000032627,A,0
host,3203T1A1a,ENSCAFG00000010884,CACNA1S,B,0
ctvt,3203T1A1a,ENSCAFG00000010884,CACNA1S,B,0.118668503506678
host,3203T1A1a,ENSCAFG00000010884,CACNA1S,A,0
host,3203T1A1a,ENSCAFG00000024839,KIF21B,A,21.0009729030688
host,3203T1A1a,ENSCAFG00000024839,KIF21B,B,24.5865048621293
ctvt,3203T1A1a,ENSCAFG00000024839,KIF21B,B,37.1601942409482
host,3203T1A1a,ENSCAFG00000029682,ENSCAFG00000029682,A,0
ctvt,3203T1A1a,ENSCAFG00000029682,ENSCAFG00000029682,B,0
ctvt,3203T1A1a,ENSCAFG00000011082,CAMSAP2,B,56.0115336551519
host,3203T1A1a,ENSCAFG00000011120,DDX59,B,3.38064441854278
ctvt,3203T1A1a,ENSCAFG00000011120,DDX59,B,34.1765290099232
ctvt,3203T1A1a,ENSCAFG00000011140,KIF14,B,129.586005829292
host,3203T1A1a,ENSCAFG00000011140,KIF14,B,4.30263835087263
host,3203T1A1a,ENSCAFG00000011151,ZNF281,B,33.8064441854278
ctvt,3203T1A1a,ENSCAFG00000011151,ZNF281,B,61.7076218234724
ctvt,3203T1A1a,ENSCAFG00000011176,NR5A2,B,0
host,3203T1A1a,ENSCAFG00000042607,ENSCAFG00000042607,B,0
host,3203T1A1a,ENSCAFG00000011176,NR5A2,A,0
ctvt,3203T1A1a,ENSCAFG00000046429,ENSCAFG00000046429,B,0
ctvt,3203T1A1a,ENSCAFG00000011339,LHX9,B,0.949348028053421
host,3203T1A1a,ENSCAFG00000011339,LHX9,A,0
ctvt,3203T1A1a,ENSCAFG00000032715,C7H1orf53,B,8.54413225248079
host,3203T1A1a,ENSCAFG00000011342,ENSCAFG00000011342,B,0
ctvt,3203T1A1a,ENSCAFG00000011353,DENND1B,A,0
ctvt,3203T1A1a,ENSCAFG00000011353,DENND1B,B,143.351552236067
ctvt,3203T1A1a,ENSCAFG00000011365,CRB1,B,0
host,3203T1A1a,ENSCAFG00000011365,CRB1,B,0
host,3203T1A1a,ENSCAFG00000011365,CRB1,A,0
ctvt,3203T1A1a,ENSCAFG00000011403,ASPM,B,89.4450946431202
host,3203T1A1a,ENSCAFG00000011403,ASPM,B,0
ctvt,3203T1A1a,ENSCAFG00000011403,ASPM,A,108.700349212117
host,3203T1A1a,ENSCAFG00000011416,F13B,B,0
ctvt,3203T1A1a,ENSCAFG00000011416,F13B,B,0
host,3203T1A1a,ENSCAFG00000011416,F13B,A,0
ctvt,3203T1A1a,ENSCAFG00000029661,CFHR5,B,0
host,3203T1A1a,ENSCAFG00000029661,CFHR5,B,0
host,3203T1A1a,ENSCAFG00000011429,DYRK3,A,6.14662621553232
ctvt,3203T1A1a,ENSCAFG00000011429,DYRK3,B,35.8039827723005
ctvt,3203T1A1a,ENSCAFG00000011429,DYRK3,A,35.8853554604193
host,3203T1A1a,ENSCAFG00000011429,DYRK3,B,131.640244782651
ctvt,3203T1A1a,ENSCAFG00000011443,IL10,B,52.6888155569649
ctvt,3203T1A1a,ENSCAFG00000011443,IL10,A,34.1765290099232
host,3203T1A1a,ENSCAFG00000011443,IL10,B,35.3431007393109
ctvt,3203T1A1a,ENSCAFG00000014787,ENSCAFG00000014787,B,0.316449342684474
host,3203T1A1a,ENSCAFG00000014787,ENSCAFG00000014787,B,0
host,3203T1A1a,ENSCAFG00000011450,IL19,B,0
ctvt,3203T1A1a,ENSCAFG00000011450,IL19,B,0
host,3203T1A1a,ENSCAFG00000011450,IL19,A,0
ctvt,3203T1A1a,ENSCAFG00000011459,IL20,B,0
ctvt,3203T1A1a,ENSCAFG00000011466,IL24,B,0.949348028053421
host,3203T1A1a,ENSCAFG00000011466,IL24,A,3.07331310776616
ctvt,3203T1A1a,ENSCAFG00000011496,PIGR,B,0
ctvt,3203T1A1a,ENSCAFG00000011496,PIGR,A,0
ctvt,3203T1A1a,ENSCAFG00000011518,FCAMR,B,0
ctvt,3203T1A1a,ENSCAFG00000011518,FCAMR,A,0
host,3203T1A1a,ENSCAFG00000011518,FCAMR,B,0
host,3203T1A1a,ENSCAFG00000011518,FCAMR,A,0
ctvt,3203T1A1a,ENSCAFG00000011523,C7H1orf116,B,1.66135904909349
host,3203T1A1a,ENSCAFG00000011523,C7H1orf116,A,0
ctvt,3203T1A1a,ENSCAFG00000011523,C7H1orf116,A,1.74047138476461
host,3203T1A1a,ENSCAFG00000011523,C7H1orf116,B,0
ctvt,3203T1A1a,ENSCAFG00000011526,YOD1,B,69.3024060478998
ctvt,3203T1A1a,ENSCAFG00000025093,C4BPB,B,0
ctvt,3203T1A1a,ENSCAFG00000024982,C4BPA,B,0
ctvt,3203T1A1a,ENSCAFG00000024748,CD55,B,0
host,3203T1A1a,ENSCAFG00000024748,CD55,A,0.87808945936176
